"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"|"location"|"language"|"profileImageURL"
"Como si el aeropuerto #NAICM Slim/Salinas fuera el único problema del país. El rezago en el sureste como siempre ol… https://t.co/BsI7OC6OPO"|FALSE|0|NA|2018-04-19 20:08:53|TRUE|NA|"987060488893759495"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"daneogonzalez"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/985867624281128961/XBx8g5kB_normal.jpg"
"RT @epigmenioibarra: Pregunto a @RicardoAnayaC @JoseAMeadeK y @Mzavalagc: Que harían sin @lopezobrador_ ?En sus spots, en sus apariciones…"|FALSE|0|NA|2018-04-19 20:08:53|FALSE|NA|"987060487299809280"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MarioMe22430138"|482|TRUE|FALSE|NA|NA|"Cuernavaca, Morelos. "|"es"|"http://pbs.twimg.com/profile_images/959092908493172737/QRp1Ew7h_normal.jpg"
"RT @CiroGomezL: La ventaja que tiene @lopezobrador_ no se había visto desde 1994, cuando Luis Donaldo Colosio era candidato del #PRI. Parec…"|FALSE|0|NA|2018-04-19 20:08:52|FALSE|NA|"987060483822968833"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"EuniceArias"|480|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/983694832584609793/Vqvg9eP6_normal.jpg"
"RT @antonio_navalon: \" @lopezobrador_ es solo un medio, pero el fin es claro: el cambio del régimen \"  Nuevo #vídeoanálisis de @elpais_ame…"|FALSE|0|NA|2018-04-19 20:08:51|FALSE|NA|"987060479171248128"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"supluishdez"|318|TRUE|FALSE|NA|NA|"MEXICO, lindo y querido!!"|"en"|"http://pbs.twimg.com/profile_images/971792419548090369/bpsnyVBv_normal.jpg"
"RT @ferbelaunzaran: Asegura @lopezobrador_ que prefieriría llegar tarde o no llegar a una cumbre a la ONU antes que usar un medio distinto…"|FALSE|0|NA|2018-04-19 20:08:51|FALSE|NA|"987060477413933057"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BetoLucateroMX"|809|TRUE|FALSE|NA|NA|"Peribán de Ramos, Michoacán"|"es"|"http://pbs.twimg.com/profile_images/975040488800579585/4Pgl9xG__normal.jpg"
"La guerra sucia electoral en México es muy grande y, repito, de todos los bandos. En 2012 fue @EPN quien tuvo la ma… https://t.co/rTrbUEdTNv"|FALSE|2|NA|2018-04-19 20:08:50|TRUE|NA|"987060476092862464"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"veronicalderon"|2|FALSE|FALSE|NA|NA|"México DF"|"en"|"http://pbs.twimg.com/profile_images/947664375887704064/zA4go33n_normal.jpg"
"RT @AristeguiOnline: No permitirán triunfo de AMLO (@lopezobrador_), pronostica el subcomandante ‘Galeano’ | Video https://t.co/QEkQG1Hsms"|FALSE|0|NA|2018-04-19 20:08:50|FALSE|NA|"987060474016600064"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"aggantesde"|192|TRUE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @elpolitico_mx: @FedericoArreola @lopezobrador_ Se congruente palero oficial de amlo, tienen años tirando mierda a todo aquel que se met…"|FALSE|0|NA|2018-04-19 20:08:50|FALSE|NA|"987060473995542528"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"IvonneBrink"|7|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/910999816699654145/00ZG_EEe_normal.jpg"
"RT @arnemx: Los priistas: @lopezobrador_ y @JaimeRdzNL. Los panistas: @RicardoAnayaC, @Mzavalagc y @JoseAMeadeK"|FALSE|0|NA|2018-04-19 20:08:49|FALSE|NA|"987060471395041280"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"GabyCortesL"|21|TRUE|FALSE|NA|NA|"Puebla"|"es"|"http://pbs.twimg.com/profile_images/847705926035423232/dvKIuGEn_normal.jpg"
"RT @lasillarota: #Elecciones2018 Encuesta de encuestas da ventaja de 15 puntos a @lopezobrador_. Así están los demás candidatos https://t.c…"|FALSE|0|NA|2018-04-19 20:08:47|FALSE|NA|"987060463488913408"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"gamolo79"|1|TRUE|FALSE|NA|NA|"Querétaro"|"es"|"http://pbs.twimg.com/profile_images/961382845267705856/16FjqzS6_normal.jpg"
"@luisantgarcia @lopezobrador_ @leogarciamx @JorgeGCastaneda @AlvarezMaynez @RicardoAnayaC @AngelAvilaPRD @JTrianaT… https://t.co/CeaOYk54gb"|FALSE|0|"luisantgarcia"|2018-04-19 20:08:47|TRUE|"986586604730019840"|"987060463102930944"|"86797573"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"ImgIrving"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/986337925376823297/JZ7hqxSz_normal.jpg"
"Oye @lopezobrador_ ahora que lo vendas, constrúyete unos buenos hospitales públicos ¿no? Ser paciente en CUALQUIE… https://t.co/4pAOyHpjaU"|FALSE|0|NA|2018-04-19 20:08:47|TRUE|NA|"987060460695556096"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BrunosaurioRex"|0|FALSE|FALSE|NA|NA|"Mexico"|"en-GB"|"http://pbs.twimg.com/profile_images/735498131932991488/sbNGd_7L_normal.jpg"
"@Milenio @lopezobrador_ Cada que veo estas notas no se porque pero más me convencen de votar por AMLO 2018"|FALSE|1|"Milenio"|2018-04-19 20:08:46|FALSE|"987055015729729541"|"987060459315445760"|"24969337"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"orgas2090"|0|FALSE|FALSE|NA|NA|""|"en"|"http://pbs.twimg.com/profile_images/622034957708341252/SBj7pdCE_normal.jpg"
"@kitozperez @CompusiteVta @MLopezSanMartin @Mitofsky_group @lopezobrador_ @RicardoAnayaC @JoseAMeadeK @Mzavalagc… https://t.co/aAmHnGbJlw"|FALSE|0|"kitozperez"|2018-04-19 20:08:46|TRUE|"987010325403914240"|"987060457503711232"|"2343004717"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"adriortizcueva1"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/985267684899282944/Vqi16k9p_normal.jpg"
"RT @AdrixRasklniko1: Mi hijo también creé en ti @lopezobrador_  y sabemos que lo harás bien <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @tatclouthier @yeidckol #UniversitariosConAM…"|FALSE|0|NA|2018-04-19 20:08:45|FALSE|NA|"987060455553236994"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"charly_dez99"|289|TRUE|FALSE|NA|NA|"Mexico, MO"|"es"|"http://pbs.twimg.com/profile_images/915060209139273729/3LKIkh04_normal.jpg"
"RT @lopezdoriga: Afirma @yeidckol que es totalmente legal el uso de la avioneta privada por parte de @lopezobrador_   Pero dice que sí repr…"|FALSE|0|NA|2018-04-19 20:08:45|FALSE|NA|"987060454823374848"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"AmyCecy2"|7|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/948930580023930881/IryDh7eT_normal.jpg"
"RT @epigmenioibarra: Pregunto a @RicardoAnayaC @JoseAMeadeK y @Mzavalagc: Que harían sin @lopezobrador_ ?En sus spots, en sus apariciones…"|FALSE|0|NA|2018-04-19 20:08:45|FALSE|NA|"987060453162401792"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"gestroph"|482|TRUE|FALSE|NA|NA|"Mèxico"|"es"|"http://pbs.twimg.com/profile_images/747781576570789888/bIyrsSJB_normal.jpg"
"@lopezobrador_ me parece muy conveniente lea la columna de hoy en el El Universal de Carlos Loret de Mola...creo qu… https://t.co/F9FT0aKfI7"|FALSE|0|"lopezobrador_"|2018-04-19 20:08:44|TRUE|NA|"987060450335608832"|"82119937"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JC_GORILA"|0|FALSE|FALSE|NA|NA|"MEXICO"|"es"|"http://pbs.twimg.com/profile_images/1233425148/24072010126_normal.jpg"
"RT @mario_delgado1: \"No sólo estamos contentos porque vamos a ganar la #CDMX , sino porque @lopezobrador_ está 22 puntos arriba en las encu…"|FALSE|0|NA|2018-04-19 20:08:44|FALSE|NA|"987060449836392448"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"urantiamicael"|191|TRUE|FALSE|NA|NA|"mexico"|"es"|"http://pbs.twimg.com/profile_images/414660739391950848/KwnpaimF_normal.jpeg"
"@_Chema Oye @lopezobrador_ ahora que lo vendas, constrúyete unos buenos hospitales públicos ¿no? Ser paciente en… https://t.co/jeo6dYtOZ0"|FALSE|0|"_Chema"|2018-04-19 20:08:41|TRUE|"986377808493428736"|"987060436590788609"|"38368036"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BrunosaurioRex"|0|FALSE|FALSE|NA|NA|"Mexico"|"en-GB"|"http://pbs.twimg.com/profile_images/735498131932991488/sbNGd_7L_normal.jpg"
"RT @lopezdoriga: Afirma @yeidckol que es totalmente legal el uso de la avioneta privada por parte de @lopezobrador_   Pero dice que sí repr…"|FALSE|0|NA|2018-04-19 20:08:40|FALSE|NA|"987060432744669186"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"javbb"|7|TRUE|FALSE|NA|NA|"Puebla, México"|"es"|"http://pbs.twimg.com/profile_images/905794740536397824/A-TFYSrD_normal.jpg"
"RT @Pajaropolitico: Si @lopezobrador_ cancela la Reforma Educativa, @aurelionuno dijo que ya no habrá Escuelas de Tiempo Completo... Falso…"|FALSE|0|NA|2018-04-19 20:08:38|FALSE|NA|"987060423089242112"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"IvanNVega"|51|TRUE|FALSE|NA|NA|"Puerto Vallarta"|"es"|"http://pbs.twimg.com/profile_images/932735542013304833/9VJwXAYC_normal.jpg"
"RT @yeidckol: #UniversitariosConAMLO \"ser joven y no ser revolucionario es una contradicción hasta biológica\" la insurrección popular pacíf…"|FALSE|0|NA|2018-04-19 20:08:36|FALSE|NA|"987060414277128192"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"irporti"|586|TRUE|FALSE|NA|NA|"Parangaricutirimicuaro "|"en"|"http://pbs.twimg.com/profile_images/799092996797042689/0zpjm-nK_normal.jpg"
"RT @alvaro_delgado: Se raja el Consejo Coordinador Empresarial sobre las mesas para examinar el NAICM propuestas por @lopezobrador_.  https…"|FALSE|0|NA|2018-04-19 20:08:35|FALSE|NA|"987060411517157376"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JCesarArias"|495|TRUE|FALSE|NA|NA|"Mexico City"|"es"|"http://pbs.twimg.com/profile_images/967528297956499456/brzRgxr4_normal.jpg"
"RT @fantasmasuarez: Si fuera asesor  para el  \"debate\"  sugeriría:A @JoseAMeadeK que se autocritico con el partido que lo postulo y gobier…"|FALSE|0|NA|2018-04-19 20:08:35|FALSE|NA|"987060410325987328"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MAGUZA14"|88|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/958127889475653632/iJ29e2NU_normal.jpg"
"RT @_omartolentino: A @leogarciamx lo callaron pues su investigación concluye 2 cosas importantes: no es cierto que toda la gente está con…"|FALSE|0|NA|2018-04-19 20:08:33|FALSE|NA|"987060403137019904"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"danieeldee"|1|TRUE|FALSE|NA|NA|"Land of Ooo"|"es"|"http://pbs.twimg.com/profile_images/813966138744991744/JMCFpbdy_normal.jpg"
"RT @Navegaciones: ¿Mucha histeria con el taxi aéreo que abordó @lopezobrador? ¿Y qué les parece este jet de la Fuerza Aérea Mexicana con @J…"|FALSE|0|NA|2018-04-19 20:08:31|FALSE|NA|"987060394949623809"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"LeoCalamardo"|1029|TRUE|FALSE|NA|NA|"Villahermosa, Tabasco"|"es"|"http://pbs.twimg.com/profile_images/854837368079003648/_i6cc2sv_normal.jpg"
"RT @Chesperrillo: @letymaldo @RicardoRosasR @BuzzFeedMexico @lopezobrador_ Yo nada más entre a leer las pendejadas de esta doña. https://t.…"|FALSE|0|NA|2018-04-19 20:08:31|FALSE|NA|"987060393955790849"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Kristalleaqua"|2|TRUE|FALSE|NA|NA|"Mexico  Alemania"|"es"|"http://pbs.twimg.com/profile_images/2217116752/angel_2_normal.jpg"
"@Reporte_Indigo @JoseAMeadeK @lopezobrador_ No hombre, un genio !!!! #elmero"|FALSE|1|"Reporte_Indigo"|2018-04-19 20:08:29|FALSE|"987038556987281409"|"987060386875686912"|"31023547"|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"beautymundi"|0|FALSE|FALSE|NA|NA|"Guadalajara, Jalisco, México."|"en"|"http://pbs.twimg.com/profile_images/1722771293/Keith_20Richards_normal.jpg"
"RT @lasillarota: #Elecciones2018 @lopezobrador_ vence a Slim en redes sociales por caso NAICM. Así es como reaccionaron https://t.co/l07AQt…"|FALSE|0|NA|2018-04-19 20:08:27|FALSE|NA|"987060379305086978"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"MaricelaTern"|6|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/479453796796358657/XcA2_vAR_normal.jpeg"
"RT @yeidckol: El compromiso, la congruencia de principios y la honestidad probada de @lopezobrador_ lo han colocado, por el pueblo de Méxic…"|FALSE|0|NA|2018-04-19 20:08:27|FALSE|NA|"987060378864517120"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"SergeHerzog"|427|TRUE|FALSE|NA|NA|"Cuerno de la Abundancia"|"es"|"http://pbs.twimg.com/profile_images/929267814862438401/xF0B8kyf_normal.jpg"
"@enzobelmont @Milenio @Densho @lopezobrador_ Está cabron, porque @JaimeRdzNL es un farsante, deja de hacer su traba… https://t.co/fUUtoDUzjR"|FALSE|0|"enzobelmont"|2018-04-19 20:08:26|TRUE|"987058232815505408"|"987060372157890560"|"12555752"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"skal8himself"|0|FALSE|FALSE|NA|NA|"en el puto hoyo"|"es"|"http://pbs.twimg.com/profile_images/799268891717287937/8r_oe6Rd_normal.jpg"
"RT @CiroGomezL: La ventaja que tiene @lopezobrador_ no se había visto desde 1994, cuando Luis Donaldo Colosio era candidato del #PRI. Parec…"|FALSE|0|NA|2018-04-19 20:08:24|FALSE|NA|"987060366885584896"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Raul_Canizales"|480|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/755251161343463424/D_ZWxk66_normal.jpg"
"RT @Trolmalpagado: @Jorgendrades @sofimenem @ivancastrounra1 @Antizombies @Alonso79265750 @canturrin @alxojeda @renacimex @MOALAR @LuzMaria…"|FALSE|0|NA|2018-04-19 20:08:24|FALSE|NA|"987060364578877441"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"joserhodas1"|36|TRUE|FALSE|NA|NA|"Centro Histórico, Puebla"|"es"|"http://pbs.twimg.com/profile_images/981628234398883841/GoYzFyq1_normal.jpg"
"RT @EYrurzum: @EzequasBarroso1 @VianneyRizo @JoseAMeadeK @lopezobrador_ Si me dices 5 mentiras de AMLO yo te voy a decir 1000 del pri"|FALSE|0|NA|2018-04-19 20:08:21|FALSE|NA|"987060352335654913"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"armandorv84"|24|TRUE|FALSE|NA|NA|"Mexico D.F."|"es"|"http://pbs.twimg.com/profile_images/801866451648811008/OtT-q-4A_normal.jpg"
"RT @BibiMonteroDR: @lopezobrador_ Ningún debate podrá cambiar mi opinión, ningún misil podrá disuadirme de votar por el único candidato del…"|FALSE|0|NA|2018-04-19 20:08:21|FALSE|NA|"987060351039692802"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"GodRubikYoYo"|50|TRUE|FALSE|NA|NA|"Algún lugar del planeta"|"es"|"http://pbs.twimg.com/profile_images/1705710914/clasico_normal.jpg"
"RT @EduMtzTc: #ReactivenALeoGarciaMx @Twitter no es posible que se presten a la manipulación de esa manera de parte de @lopezobrador_ y su…"|FALSE|0|NA|2018-04-19 20:08:20|FALSE|NA|"987060350678982656"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BreydaO"|6|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/900104894190931969/Jo1pEqk8_normal.jpg"
"@Dave_Ardacu @acxionpoeticaLh @lopezobrador_ Ese payasito no es mexicano,no sabe y no conoce nada del PRIAN,el pria… https://t.co/FqQqOZxMPP"|FALSE|1|"Dave_Ardacu"|2018-04-19 20:08:19|TRUE|"986765755457986560"|"987060343779151874"|"411789852"|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"francofelixibar"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/576553037956681728/FdtbNPrn_normal.jpeg"
"RT @FerArceA: @MorenaenSonora Y muchos mexicanos deseamos que sea congurnete con lo que dice y lo que hace. que aclare por que el si puede…"|FALSE|0|NA|2018-04-19 20:08:16|FALSE|NA|"987060332697997312"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"hijodelkaliman"|3|TRUE|FALSE|NA|NA|"Zumpango, Edo. de Mex"|"es"|"http://pbs.twimg.com/profile_images/918991760268910592/tBtzYZbp_normal.jpg"
"RT @ingsimongzl: Censuran en @TwitterLatAm a Leo García, quien exhibió a bots y troles de @lopezobrador_ que promovieron el #Universitarios…"|FALSE|0|NA|2018-04-19 20:08:16|FALSE|NA|"987060331305455616"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"El_Fer_Arellano"|1|TRUE|FALSE|NA|NA|"Monterrey, Nuevo León"|"es"|"http://pbs.twimg.com/profile_images/860913603746164736/8wjIvSzL_normal.jpg"
"@lopezdoriga @yeidckol @lopezobrador_ @Radio_Formula Son unos doble moral, abusan de la buena Fé de la gente. Que a… https://t.co/IdjT4Nu3yY"|FALSE|0|"lopezdoriga"|2018-04-19 20:08:15|TRUE|"987058361781940224"|"987060329291988992"|"236636515"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"xoxofuentes"|0|FALSE|FALSE|NA|NA|"Chihuahua, México"|"en"|"http://pbs.twimg.com/profile_images/984098557908144130/y1UrvWWh_normal.jpg"
"RT @Lucianoriegaa: Hoy AMLO estuvo en mi ciudad y ni el sol, ni el calor detuvieron al pueblo que será protagonista del cambio verdadero. T…"|FALSE|0|NA|2018-04-19 20:08:13|FALSE|NA|"987060318575603712"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"mando071061"|234|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/943668566779346944/cyQ4e7Q4_normal.jpg"
"@acxionpoeticaLh @lopezobrador_ Lamewebos jajaja"|FALSE|0|"acxionpoeticaLh"|2018-04-19 20:08:13|FALSE|"986668098177482753"|"987060317858525185"|"908027977866256385"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"RitmoSonideroOf"|0|FALSE|FALSE|NA|NA|"Hidalgo mexico"|"es"|"http://pbs.twimg.com/profile_images/983198258074980353/1W63QViE_normal.jpg"
"Con tantas ideologías que conforman la franquicia #Morena propiedad del #Peje @lopezobrador_, y que él presume de “… https://t.co/jQcGWRRoHy"|FALSE|0|NA|2018-04-19 20:08:12|TRUE|NA|"987060317237727232"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"WalfreValval"|0|FALSE|FALSE|NA|NA|"Sinaloa-México-Ghana"|"es"|"http://pbs.twimg.com/profile_images/962522970328588288/LHFOUoVr_normal.jpg"
"RT @yeidckol: En unos minutos vamos a la mesa de debate con @lopezdoriga en la calle la gente confirma lo que dicen las encuestas, el prime…"|FALSE|0|NA|2018-04-19 20:08:12|FALSE|NA|"987060316386230272"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BenuaJacob"|338|TRUE|FALSE|NA|NA|"Guadalupe, Nuevo León"|"es"|"http://pbs.twimg.com/profile_images/856170462551973892/Gz2Pze1j_normal.jpg"
"RT @epigmenioibarra: En el #DebateChilango como en el presidencial ya se quien,x la fuerza de sus argumentos, su historia de vida y lucha,s…"|FALSE|0|NA|2018-04-19 20:08:12|FALSE|NA|"987060314532298753"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Sanlop10"|275|TRUE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @EduMtzTc: A @leogarciamx lo callaron pues su investigación concluye 2 cosas importantes: no es cierto que toda la gente está con @lopez…"|FALSE|0|NA|2018-04-19 20:08:12|FALSE|NA|"987060313337028609"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CristinaSoriar"|173|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/979511378305257473/qA6lhleO_normal.jpg"
"@LaJornada @RicardoAnayaC @lopezobrador_ Si como no!!Solo haciendo fraude..!!!"|FALSE|0|"LaJornada"|2018-04-19 20:08:11|FALSE|"987039378236170240"|"987060311395061763"|"44554692"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Marluzborre"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/901960480167743490/LlhVqHZ__normal.jpg"
"@birdespino @adiazpi @lopezobrador_ @AlanPonce_29 @PolibiodArcadia @carmen_olvera @Tlahuicole1318 @HectorArellan0T… https://t.co/qf6aVjtr80"|FALSE|0|"birdespino"|2018-04-19 20:08:09|TRUE|"987017430688923648"|"987060303639826432"|"544080537"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"emarthaaide"|0|FALSE|FALSE|NA|NA|"CDMX"|"es"|"http://pbs.twimg.com/profile_images/980898413544812544/sDsf77sn_normal.jpg"
"RT @AdrixRasklniko1: Mi hijo también creé en ti @lopezobrador_  y sabemos que lo harás bien <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @tatclouthier @yeidckol #UniversitariosConAM…"|FALSE|0|NA|2018-04-19 20:08:09|FALSE|NA|"987060302230491136"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"miguecasteyanos"|289|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/982883430462566400/HmVBFMOA_normal.jpg"
"RT @TlacaelelRey: El domingo después del debate no importando las pendejadas  diga @lopezobrador_ sus bots en redes lo van a dar como ganad…"|FALSE|0|NA|2018-04-19 20:08:09|FALSE|NA|"987060300825247744"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"gera_suarez"|43|TRUE|FALSE|NA|NA|"monterrey"|"es"|"http://pbs.twimg.com/profile_images/1272640580/F883117_Rita619_normal.jpg"
"@Luis__M0ra @AgenteRusoMalo @EggWithCharal @SoyManuelVega @marian752009 @Jucardicre @Nahual69resucit… https://t.co/kHLjmzMly9"|FALSE|0|"Luis__M0ra"|2018-04-19 20:08:08|TRUE|"986995738763767809"|"987060298929455104"|"187485541"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TKazynz"|1|FALSE|FALSE|NA|NA|"Ciudad del Mundo"|"es"|"http://pbs.twimg.com/profile_images/954585431496101888/xht6Pdb6_normal.jpg"
"RT @CarlosTorresF_: -¿Es cierto que los cocodrilos vuelan? — ¡No, para nada! ¿Quién dijo semejante estupidez? - Lo dijo @lopezobrador_…"|FALSE|0|NA|2018-04-19 20:08:08|FALSE|NA|"987060297725890561"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"paulettegurdie"|44|TRUE|FALSE|NA|NA|"Ciudad de México"|"es"|"http://pbs.twimg.com/profile_images/952983871930253313/2P1CAq9t_normal.jpg"
"Que manera de manipular a gente honesta y creyente o no @Pontifex ? Cual es su opinion? @lopezobrador_  @puigcarlos… https://t.co/6BgRxi3bbA"|FALSE|0|NA|2018-04-19 20:08:05|TRUE|NA|"987060285595762688"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"laurivme"|0|FALSE|FALSE|NA|NA|"Mexico"|"en"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@Mmovimiento2010 @lopezobrador_ @tatclouthier Pobreza?? Dirás huevones https://t.co/anj31G1tCd"|FALSE|0|"Mmovimiento2010"|2018-04-19 20:08:03|FALSE|"986737630254698496"|"987060275575586816"|"97069051"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"loeza_te"|0|FALSE|FALSE|NA|NA|"Tepescoloyo, Veracruz"|"es"|"http://pbs.twimg.com/profile_images/980265713628672000/WGcEnj8V_normal.jpg"
"@ingenioso61 @Milenio @lopezobrador_ Y el PRIAN que es ?????"|FALSE|0|"ingenioso61"|2018-04-19 20:08:00|FALSE|"987056744328253442"|"987060265916153856"|"278889418"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"orgas2090"|0|FALSE|FALSE|NA|NA|""|"en"|"http://pbs.twimg.com/profile_images/622034957708341252/SBj7pdCE_normal.jpg"
"RT @lopezdoriga: Afirma @EnriqueOchoaR que es muy clara la diferencia de propuestas entre un candidato del sí como @JoseAMeadeK y un candid…"|FALSE|0|NA|2018-04-19 20:08:00|FALSE|NA|"987060265664446465"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"bolo_takashima"|9|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/802325846732128256/hxAnma7i_normal.jpg"
